time,reflex_col_with_moving_base_cmx,reflex_col_with_moving_base_cmy,reflex_col_with_moving_base_cmz,reflex_col_with_moving_base_q[Link 0],reflex_col_with_moving_base_q[Link 1],reflex_col_with_moving_base_q[Link 2],reflex_col_with_moving_base_q[Link 3],reflex_col_with_moving_base_q[Link 4],reflex_col_with_moving_base_q[Link 5],reflex_col_with_moving_base_q[reflex:base],reflex_col_with_moving_base_q[reflex:pad],reflex_col_with_moving_base_q[reflex:swivel_1],reflex_col_with_moving_base_q[reflex:proximal_1],reflex_col_with_moving_base_q[reflex:distal_1],reflex_col_with_moving_base_q[reflex:distal_pad_1],reflex_col_with_moving_base_q[reflex:proximal_pad_1],reflex_col_with_moving_base_q[reflex:swivel_2],reflex_col_with_moving_base_q[reflex:proximal_2],reflex_col_with_moving_base_q[reflex:distal_2],reflex_col_with_moving_base_q[reflex:distal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_3],reflex_col_with_moving_base_q[reflex:distal_3],reflex_col_with_moving_base_q[reflex:distal_pad_3],reflex_col_with_moving_base_q[reflex:proximal_pad_3],reflex_col_with_moving_base_dq[Link 0],reflex_col_with_moving_base_dq[Link 1],reflex_col_with_moving_base_dq[Link 2],reflex_col_with_moving_base_dq[Link 3],reflex_col_with_moving_base_dq[Link 4],reflex_col_with_moving_base_dq[Link 5],reflex_col_with_moving_base_dq[reflex:base],reflex_col_with_moving_base_dq[reflex:pad],reflex_col_with_moving_base_dq[reflex:swivel_1],reflex_col_with_moving_base_dq[reflex:proximal_1],reflex_col_with_moving_base_dq[reflex:distal_1],reflex_col_with_moving_base_dq[reflex:distal_pad_1],reflex_col_with_moving_base_dq[reflex:proximal_pad_1],reflex_col_with_moving_base_dq[reflex:swivel_2],reflex_col_with_moving_base_dq[reflex:proximal_2],reflex_col_with_moving_base_dq[reflex:distal_2],reflex_col_with_moving_base_dq[reflex:distal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_3],reflex_col_with_moving_base_dq[reflex:distal_3],reflex_col_with_moving_base_dq[reflex:distal_pad_3],reflex_col_with_moving_base_dq[reflex:proximal_pad_3],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_q[q[0]],reflex_col_with_moving_base_q[q[1]],reflex_col_with_moving_base_q[q[2]],reflex_col_with_moving_base_q[q[3]],reflex_col_with_moving_base_q[q[4]],reflex_col_with_moving_base_q[q[5]],reflex_col_with_moving_base_q[q[6]],reflex_col_with_moving_base_q[q[7]],reflex_col_with_moving_base_q[q[8]],reflex_col_with_moving_base_q[q[9]],reflex_col_with_moving_base_q[q[10]],reflex_col_with_moving_base_q[q[11]],reflex_col_with_moving_base_q[q[12]],reflex_col_with_moving_base_q[q[13]],reflex_col_with_moving_base_q[q[14]],reflex_col_with_moving_base_q[q[15]],reflex_col_with_moving_base_q[q[16]],reflex_col_with_moving_base_q[q[17]],reflex_col_with_moving_base_q[q[18]],reflex_col_with_moving_base_q[q[19]],reflex_col_with_moving_base_q[q[20]],reflex_col_with_moving_base_q[q[21]],reflex_col_with_moving_base_dq[dq[0]],reflex_col_with_moving_base_dq[dq[1]],reflex_col_with_moving_base_dq[dq[2]],reflex_col_with_moving_base_dq[dq[3]],reflex_col_with_moving_base_dq[dq[4]],reflex_col_with_moving_base_dq[dq[5]],reflex_col_with_moving_base_dq[dq[6]],reflex_col_with_moving_base_dq[dq[7]],reflex_col_with_moving_base_dq[dq[8]],reflex_col_with_moving_base_dq[dq[9]],reflex_col_with_moving_base_dq[dq[10]],reflex_col_with_moving_base_dq[dq[11]],reflex_col_with_moving_base_dq[dq[12]],reflex_col_with_moving_base_dq[dq[13]],reflex_col_with_moving_base_dq[dq[14]],reflex_col_with_moving_base_dq[dq[15]],reflex_col_with_moving_base_dq[dq[16]],reflex_col_with_moving_base_dq[dq[17]],reflex_col_with_moving_base_dq[dq[18]],reflex_col_with_moving_base_dq[dq[19]],reflex_col_with_moving_base_dq[dq[20]],reflex_col_with_moving_base_dq[dq[21]],cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
2.07,0.0143730705952,-0.000345402596331,0.117390477993,0.000127925665508,-1.09042194538e-05,0.0926623349781,0.000466890092152,0.000130068829775,6.28310383967,0.0,0.0,0.000447659896904,0.33186909661,3.43048298939,0.0,0.0,-4.25523355538e-05,0.308997407087,0.188577912834,0.0,0.0,0.309167723129,0.188781472039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642210048602,0.0547358687035,16.3760102949,-0.233906247376,-0.0652966844092,0.0408170762301,-0.000780195175162,-0.0743454830495,1.42635115889,0.0400129645629,-0.0942889564169,0.0391613843532,-0.0943907360197,0.000127929396553,-1.09042444932e-05,0.0920386883275,0.000466892197854,0.000130067490912,6.28310383929,0.0,0.0,0.000447659914854,0.331869097415,3.43048552357,0.0,0.0,-4.25523100862e-05,0.308997407105,0.188733669822,0.0,0.0,0.309167723155,0.188941550019,0.0,0.0,-4.16932361832e-07,2.79409413546e-09,0.0618926900152,-2.33332811581e-07,2.00576371544e-07,4.42257672636e-08,0.0,0.0,-1.99520914028e-09,-9.66371593112e-08,-9.42806139212e-08,0.0,0.0,-2.83053633214e-09,-5.64456624772e-10,-0.0621372577603,0.0,0.0,-1.23818145156e-09,-0.0632350283101,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427972,0.0214139721264,0.0214158030239
2.08,0.014373052822,-0.000345402625278,0.117954135841,0.000127921519061,-1.09041916101e-05,0.0933108525898,0.000466887753146,0.000130069835863,6.28310384007,0.0,0.0,0.000447659876967,0.331869095779,3.43045812155,0.0,0.0,-4.25523638423e-05,0.308997407162,0.188485482596,0.0,0.0,0.309167723195,0.18868373985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642202178853,0.0547368195586,21.0206845707,-0.233907413948,-0.0652975659534,0.0408172844858,-0.000780195188453,-0.0743454788952,1.42636359281,0.0400129641906,-0.094242741298,0.0391613840232,-0.0943418699251,0.000127925249351,-1.09042166654e-05,0.0927323969021,0.000466889858447,0.00013006894416,6.28310383971,0.0,0.0,0.00044765989491,0.331869096525,3.43048298929,0.0,0.0,-4.25523383827e-05,0.308997407096,0.188553933845,0.0,0.0,0.309167723137,0.188756422585,0.0,0.0,-4.16157197051e-07,2.78840037116e-09,0.0700619240265,-2.33706036311e-07,1.14385604461e-07,4.12809698118e-08,0.0,0.0,-1.99389206475e-09,-8.51209905427e-08,-1.00774103643e-07,0.0,0.0,-2.82906328877e-09,8.67574594114e-09,-0.0239789890631,0.0,0.0,7.99824541543e-09,-0.025049454202,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427876,0.0214139721263,0.0214158030237
2.09,0.0143730461012,-0.000345402665387,0.118549825914,0.000127917371221,-1.09041637575e-05,0.093996391882,0.000466885414088,0.00013007137224,6.28310384049,0.0,0.0,0.000447659857022,0.331869094879,3.43045562791,0.0,0.0,-4.25523921406e-05,0.308997407144,0.188275889403,0.0,0.0,0.309167723169,0.188469010638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642194162325,0.0547377708425,16.3732178782,-0.233908577362,-0.0652992534447,0.0408174803162,-0.000780195201748,-0.074345474396,1.42636483963,0.0400129642816,-0.0941379447013,0.0391613841563,-0.0942345053192,0.000127921102132,-1.09041888144e-05,0.0933727441149,0.000466887519793,0.000130070036115,6.28310384012,0.0,0.0,0.000447659874972,0.331869095683,3.43045812146,0.0,0.0,-4.25523666729e-05,0.308997407161,0.188425021099,0.0,0.0,0.309167723194,0.188622237639,0.0,0.0,-4.16929137085e-07,2.79572105392e-09,0.061891525111,-2.33352413096e-07,2.00251965581e-07,4.41188605136e-08,0.0,0.0,-1.99520340412e-09,-9.64875370078e-08,-9.4282353233e-08,0.0,0.0,-2.83053806896e-09,-8.17606230022e-10,-0.0604614974687,0.0,0.0,-1.50027830235e-09,-0.0615022108831,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427786,0.021413972127,0.0214158030243
2.1,0.0143730284494,-0.000345402693599,0.119113492872,0.000127913224947,-1.09041358948e-05,0.0946449094382,0.000466883075058,0.000130072375271,6.28310384089,0.0,0.0,0.000447659837086,0.33186909405,3.43043085206,0.0,0.0,-4.25524204291e-05,0.308997407218,0.188191556077,0.0,0.0,0.309167723235,0.188379651228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642186294389,0.0547387215973,21.0178979692,-0.233909743898,-0.0653001334853,0.0408176889136,-0.000780195215041,-0.0743454702489,1.42637722756,0.0400129639094,-0.0940957780384,0.0391613838263,-0.0941898256138,0.000127916955086,-1.09041609675e-05,0.0940664526575,0.000466885180363,0.000130071486304,6.28310384053,0.0,0.0,0.000447659855029,0.331869094794,3.43045562781,0.0,0.0,-4.25523949694e-05,0.308997407152,0.188253546868,0.0,0.0,0.309167723176,0.188445653377,0.0,0.0,-4.16134672171e-07,2.79001985992e-09,0.0700607754827,-2.33724484859e-07,1.14063367666e-07,4.1175624132e-08,0.0,0.0,-1.99388646554e-09,-8.49703262891e-08,-1.0077235858e-07,0.0,0.0,-2.82906488249e-09,8.42911873705e-09,-0.0223425344302,0.0,0.0,7.74289412228e-09,-0.0233572614652,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.021659842769,0.0214139721269,0.0214158030241
2.11,0.0143730218226,-0.000345402732991,0.119709191821,0.000127909077244,-1.09041080233e-05,0.0953304486831,0.000466880735977,0.000130073908587,6.28310384131,0.0,0.0,0.000447659817141,0.331869093151,3.43042839885,0.0,0.0,-4.25524487264e-05,0.3089974072,0.187989825406,0.0,0.0,0.309167723208,0.188173052554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642178275829,0.0547396727817,16.3704318112,-0.233910907268,-0.0653018194369,0.0408178851039,-0.000780195228335,-0.0743454657568,1.42637845417,0.0400129640004,-0.0939949127029,0.0391613839595,-0.0940865262768,0.000127912808023,-1.09041330975e-05,0.0947067998591,0.000466882841687,0.0001300725752,6.28310384094,0.0,0.0,0.00044765983509,0.331869093953,3.43043085197,0.0,0.0,-4.25524232597e-05,0.308997407217,0.18813268182,0.0,0.0,0.309167723233,0.188319790343,0.0,0.0,-4.16924696321e-07,2.79736216058e-09,0.0618904209258,-2.33371066119e-07,1.99928581592e-07,4.40139698282e-08,0.0,0.0,-1.9951977324e-09,-9.63382716995e-08,-9.42838139498e-08,0.0,0.0,-2.83053964877e-09,-1.05737935306e-09,-0.0588742563979,0.0,0.0,-1.74853297961e-09,-0.0598608849154,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.02165984276,0.0214139721276,0.0214158030248
2.12,0.0143730042877,-0.000345402760504,0.120272867407,0.000127904931143,-1.09040801416e-05,0.0959789661864,0.000466878396924,0.00013007490856,6.28310384171,0.0,0.0,0.000447659797204,0.331869092323,3.43040371426,0.0,0.0,-4.25524770158e-05,0.308997407274,0.187913161277,0.0,0.0,0.309167723274,0.188091623835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642170409703,0.0547406234362,21.0151175464,-0.23391207377,-0.0653026979738,0.0408180940427,-0.000780195241628,-0.0743454616168,1.42639079646,0.0400129636283,-0.0939565806384,0.0391613836296,-0.0940458119173,0.000127908661133,-1.09041052316e-05,0.09540050837,0.000466880502235,0.000130074022329,6.28310384135,0.0,0.0,0.000447659815147,0.331869093067,3.43042839875,0.0,0.0,-4.25524515562e-05,0.308997407208,0.187969032891,0.0,0.0,0.309167723216,0.188151298146,0.0,0.0,-4.1611105255e-07,2.7916532867e-09,0.0700596868898,-2.3374202394e-07,1.13742120612e-07,4.10722509874e-08,0.0,0.0,-1.9938808582e-09,-8.48200154383e-08,-1.00770371802e-07,0.0,0.0,-2.8290663506e-09,8.19552816296e-09,-0.020792514899,0.0,0.0,7.50103313693e-09,-0.0217544076209,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427505,0.0214139721275,0.0214158030246
2.13,0.0143729977507,-0.000345402799215,0.120868574761,0.000127900783577,-1.0904052251e-05,0.0966645053853,0.000466876057819,0.000130076438815,6.28310384213,0.0,0.0,0.000447659777259,0.331869091426,3.43040130127,0.0,0.0,-4.25525053132e-05,0.308997407256,0.187718877754,0.0,0.0,0.309167723247,0.187892726363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642162389121,0.0547415745211,16.3676517632,-0.233913237095,-0.0653043823855,0.0408182905923,-0.000780195254921,-0.0743454571318,1.42639200295,0.0400129637194,-0.0938594388772,0.0391613837629,-0.0939463631814,0.000127904514224,-1.09040773426e-05,0.0960408555607,0.000466878163535,0.000130075108166,6.28310384176,0.0,0.0,0.000447659795209,0.331869092227,3.43040371417,0.0,0.0,-4.25524798464e-05,0.308997407273,0.187855790416,0.0,0.0,0.309167723272,0.188033317613,0.0,0.0,-4.16919112396e-07,2.79901673971e-09,0.0618893742906,-2.33388822971e-07,1.99606166631e-07,4.39109896805e-08,0.0,0.0,-1.99519204669e-09,-9.61893439472e-08,-9.42850096667e-08,0.0,0.0,-2.83054110931e-09,-1.28448288788e-09,-0.0573708608117,0.0,0.0,-1.98367529817e-09,-0.058306221939,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427414,0.0214139721282,0.0214158030252
2.14,0.0143729803286,-0.000345402826062,0.121432258518,0.000127896637649,-1.09040243503e-05,0.0973130228383,0.000466873718744,0.00013007743573,6.28310384253,0.0,0.0,0.000447659757323,0.3318690906,3.43037670725,0.0,0.0,-4.25525336016e-05,0.308997407331,0.187649477692,0.0,0.0,0.309167723313,0.187818809583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642154524802,0.0547425250753,21.0123429798,-0.233914403562,-0.0653052594192,0.0408184998725,-0.000780195268214,-0.0743454529989,1.42640429996,0.0400129633472,-0.0938247388462,0.039161383433,-0.0939094047914,0.00012790036749,-1.09040494577e-05,0.0967345640404,0.00046687582406,0.000130076552237,6.28310384217,0.0,0.0,0.000447659775265,0.331869091342,3.43040130117,0.0,0.0,-4.25525081429e-05,0.308997407264,0.187699553388,0.0,0.0,0.309167723255,0.187872490185,0.0,0.0,-4.16086408483e-07,2.79329994435e-09,0.070058655116,-2.33758703626e-07,1.13421810988e-07,4.09707469266e-08,0.0,0.0,-1.99387523451e-09,-8.46700407436e-08,-1.00768158961e-07,0.0,0.0,-2.82906768719e-09,7.97428368071e-09,-0.0193243663834,0.0,0.0,7.27195059042e-09,-0.0202361773794,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427319,0.0214139721281,0.021415803025
2.15,0.0143729738775,-0.000345402864126,0.122027973834,0.00012789249022,-1.09039964407e-05,0.0979985619921,0.000466871379614,0.000130078962925,6.28310384295,0.0,0.0,0.000447659737378,0.331869089704,3.43037433427,0.0,0.0,-4.25525618999e-05,0.308997407312,0.187462247878,0.0,0.0,0.309167723287,0.187627206638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642146502209,0.0547434760606,16.3648774203,-0.233915566844,-0.0653069422917,0.0408186967805,-0.000780195281509,-0.0743454485211,1.42640548646,0.0400129634384,-0.093731123939,0.0391613835663,-0.0938136033189,0.000127896220737,-1.09040215496e-05,0.0973749112205,0.000466873485338,0.000130077635015,6.28310384258,0.0,0.0,0.000447659755327,0.331869090504,3.43037670716,0.0,0.0,-4.25525364323e-05,0.308997407329,0.187593530809,0.0,0.0,0.309167723311,0.187761975935,0.0,0.0,-4.1691245376e-07,2.80068409471e-09,0.0618883822002,-2.33405733055e-07,1.99284669162e-07,4.38098199858e-08,0.0,0.0,-1.99518631409e-09,-9.60407381851e-08,-9.42859576908e-08,0.0,0.0,-2.83054248478e-09,-1.49958399203e-09,-0.0559468835187,0.0,0.0,-2.20639740038e-09,-0.0568336480741,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427229,0.0214139721288,0.0214158030256
2.16,0.0143729565642,-0.000345402890342,0.122591665328,0.000127888344465,-1.0903968521e-05,0.0986470793972,0.000466869040516,0.000130079956783,6.28310384335,0.0,0.0,0.000447659717441,0.331869088879,3.43034983011,0.0,0.0,-4.25525901884e-05,0.308997407387,0.187399728148,0.0,0.0,0.309167723353,0.187560405147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642138639693,0.0547444265144,21.0095739633,-0.233916733277,-0.0653078178223,0.0408189064012,-0.000780195294801,-0.0743454443952,1.42641773854,0.0400129630663,-0.0936998640738,0.0391613832365,-0.0937802025736,0.000127892074159,-1.09039936458e-05,0.0980686196693,0.000466871145839,0.000130079076027,6.28310384299,0.0,0.0,0.000447659735384,0.33186908962,3.43037433416,0.0,0.0,-4.25525647287e-05,0.30899740732,0.187444314112,0.0,0.0,0.309167723294,0.187608408534,0.0,0.0,-4.16060806016e-07,2.79495914906e-09,0.0700576771915,-2.33774571294e-07,1.13102389408e-07,4.0871013829e-08,0.0,0.0,-1.99386964075e-09,-8.45203843621e-08,-1.00765734563e-07,0.0,0.0,-2.82906888067e-09,7.76473536142e-09,-0.0179337656003,0.0,0.0,7.054970886e-09,-0.0187981041295,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427134,0.0214139721287,0.0214158030254
2.17,0.0143729501953,-0.000345402927789,0.123187388184,0.000127884197173,-1.09039405924e-05,0.0993326185071,0.000466866701363,0.000130081480916,6.28310384376,0.0,0.0,0.000447659697497,0.331869087985,3.43034749692,0.0,0.0,-4.25526184866e-05,0.308997407368,0.187219179377,0.0,0.0,0.309167723326,0.18737571152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642130615099,0.0547453774001,16.362108485,-0.233917896516,-0.0653094991555,0.0408191036674,-0.000780195308097,-0.0743454399245,1.42641890513,0.0400129631575,-0.0936095896886,0.0391613833698,-0.09368785576,0.000127887927561,-1.09039657186e-05,0.098708966839,0.000466868807094,0.000130080155746,6.28310384339,0.0,0.0,0.000447659715446,0.331869088783,3.43034983001,0.0,0.0,-4.2552593019e-05,0.308997407385,0.187345130017,0.0,0.0,0.30916772335,0.187504966317,0.0,0.0,-4.16904784707e-07,2.80236357131e-09,0.0618874418048,-2.3342184303e-07,1.98964041127e-07,4.37103659967e-08,0.0,0.0,-1.99518061556e-09,-9.58924365924e-08,-9.42866700355e-08,0.0,0.0,-2.83054368638e-09,-1.70331769077e-09,-0.0545981308924,0.0,0.0,-2.4173556497e-09,-0.0554388306348,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598427044,0.0214139721294,0.021415803026
2.18,0.0143729329869,-0.000345402953405,0.123751087006,0.000127880051591,-1.09039126537e-05,0.0999811358666,0.000466864362243,0.000130082471716,6.28310384416,0.0,0.0,0.00044765967756,0.331869087161,3.43032308193,0.0,0.0,-4.25526467751e-05,0.308997407443,0.187163176507,0.0,0.0,0.309167723392,0.187315649607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64212275438,0.0547463277535,21.0068102069,-0.233919062914,-0.0653103731828,0.0408193136282,-0.000780195321389,-0.0743454358058,1.42643111262,0.0400129627855,-0.0935815882537,0.03916138304,-0.0936578248033,0.000127883781138,-1.09039377958e-05,0.0994026752574,0.000466866467574,0.000130081593699,6.2831038438,0.0,0.0,0.000447659695503,0.331869087901,3.43034749682,0.0,0.0,-4.25526213155e-05,0.308997407376,0.18720256276,0.0,0.0,0.309167723333,0.187358275563,0.0,0.0,-4.16034307162e-07,2.79663026368e-09,0.0700567503,-2.33789671854e-07,1.12783808118e-07,4.07729586837e-08,0.0,0.0,-1.99386397047e-09,-8.43710314595e-08,-1.00763111575e-07,0.0,0.0,-2.82906997722e-09,7.5662638821e-09,-0.0166166173946,0.0,0.0,6.84945638199e-09,-0.0174359568366,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598426949,0.0214139721293,0.0214158030258
2.19,0.0143729266968,-0.000345402990267,0.124346817003,0.000127875904436,-1.09038847061e-05,0.100666674933,0.000466862023066,0.000130083992788,6.28310384458,0.0,0.0,0.000447659657616,0.331869086268,3.43032078834,0.0,0.0,-4.25526750734e-05,0.308997407425,0.186988955797,0.0,0.0,0.309167723365,0.18713750042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642114727798,0.0547472785395,16.3593446753,-0.23392022611,-0.0653120529774,0.0408195112527,-0.000780195334685,-0.0743454313421,1.42643225942,0.0400129628768,-0.0934944778985,0.0391613831735,-0.0935687502102,0.000127879634695,-1.09039098497e-05,0.100043022417,0.000466864128805,0.000130082670361,6.28310384421,0.0,0.0,0.000447659675565,0.331869087065,3.43032308184,0.0,0.0,-4.25526496057e-05,0.308997407441,0.187109855877,0.0,0.0,0.309167723389,0.187261531941,0.0,0.0,-4.16896165718e-07,2.80405456409e-09,0.0618865504021,-2.33437196554e-07,1.98644237212e-07,4.36125376097e-08,0.0,0.0,-1.99517494099e-09,-9.57444221178e-08,-9.4287162212e-08,0.0,0.0,-2.83054474794e-09,-1.89628477153e-09,-0.0533206305671,0.0,0.0,-2.61716992206e-09,-0.0541176654294,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.021659842686,0.02141397213,0.0214158030264
2.2,0.0143729095897,-0.000345403015312,0.124910522762,0.000127871759027,-1.09038567484e-05,0.10131519225,0.000466859683922,0.000130084980531,6.28310384498,0.0,0.0,0.000447659637679,0.331869085446,3.43029646183,0.0,0.0,-4.25527033618e-05,0.308997407499,0.186939125512,0.0,0.0,0.309167723431,0.187083822205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642106868872,0.0547482287926,21.0040514354,-0.233921392473,-0.0653129255018,0.0408197215533,-0.000780195347977,-0.0743454272305,1.42644442267,0.0400129625047,-0.0934695627562,0.0391613828437,-0.0935419111026,0.000127875488429,-1.09038819078e-05,0.100736730805,0.000466861789262,0.000130084105254,6.28310384462,0.0,0.0,0.000447659655622,0.331869086184,3.43032078824,0.0,0.0,-4.25526779022e-05,0.308997407432,0.186973586754,0.0,0.0,0.309167723372,0.187121354693,0.0,0.0,-4.16006970228e-07,2.79831268419e-09,0.0700558717715,-2.33804047383e-07,1.1246602362e-07,4.06764932813e-08,0.0,0.0,-1.99385833765e-09,-8.42219654529e-08,-1.00760305428e-07,0.0,0.0,-2.82907094455e-09,7.37828557347e-09,-0.0153690427116,0.0,0.0,6.65480074958e-09,-0.0161457276399,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598426765,0.0214139721299,0.0214158030262
2.21,0.014372903375,-0.000345403051617,0.125506259521,0.000127867612009,-1.09038287819e-05,0.102000731274,0.000466857344722,0.000130086498543,6.28310384539,0.0,0.0,0.000447659617735,0.331869084555,3.43029420763,0.0,0.0,-4.25527316592e-05,0.308997407481,0.18677089852,0.0,0.0,0.309167723405,0.186911871845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64209884031,0.054749179479,16.3565857236,-0.233922555627,-0.0653146037581,0.0408199195346,-0.000780195361272,-0.0743454227739,1.42644554978,0.0400129625961,-0.0933854492599,0.0391613829772,-0.0934559359226,0.000127871342141,-1.09038539427e-05,0.101377077955,0.00046685945047,0.000130085178857,6.28310384502,0.0,0.0,0.000447659635684,0.331869085351,3.43029646174,0.0,0.0,-4.25527061925e-05,0.308997407497,0.186887014893,0.0,0.0,0.309167723428,0.18703095594,0.0,0.0,-4.16886653623e-07,2.80575647201e-09,0.0618857054295,-2.33451835372e-07,1.98325213475e-07,4.35162496218e-08,0.0,0.0,-1.99516920867e-09,-9.55966828621e-08,-9.42874470978e-08,0.0,0.0,-2.83054570734e-09,-2.07905177151e-09,-0.0521106197864,0.0,0.0,-2.8064294404e-09,-0.0528662647335,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598426675,0.0214139721306,0.0214158030269
