trial,target r,target y,target x,iteration,time,widget x,widget y
194,45,100,370,23,1.15,387,128
194,45,100,370,24,1.2,387,128
195,12,345,286,0,0.0,167.063999891,253.063999891
195,12,345,286,1,0.05,167.063999891,254.127831233
195,12,345,286,2,0.1,168.031759689,256.612415568
195,12,345,286,3,0.15,179.322088076,267.902725347
195,12,345,286,4,0.2,208.157832313,288.345321324
195,12,345,286,5,0.25,239.063999891,316.063999891
195,12,345,286,6,0.3,255.418901716,327.967267775
195,12,345,286,7,0.35,267.157757807,334.501503058
195,12,345,286,8,0.4,271.870454134,336.870454134
195,12,345,286,9,0.45,276.483359394,340.902718897
195,12,345,286,10,0.5,279.095255014,345.126510136
195,12,345,286,11,0.55,281.289816862,347.676908377
195,12,345,286,12,0.6,284,349
195,12,345,286,13,0.65,284,349
195,12,345,286,14,0.7,284,349
195,12,345,286,15,0.75,284,349
195,12,345,286,16,0.8,284,349
196,16,143,439,0,0.0,383.535000086,213.535000086
196,16,143,439,1,0.05,384.072633491,211.384466465
196,16,143,439,2,0.1,385.66400803,207.502785786
196,16,143,439,3,0.15,396.034968793,187.535062671
196,16,143,439,4,0.2,408.309166393,172.08342653
196,16,143,439,5,0.25,418.696278004,157.244699834
196,16,143,439,6,0.3,425.409990586,147.285006419
196,16,143,439,7,0.35,428.760801675,144.309198497
196,16,143,439,8,0.4,430.37370371,141.857592838
196,16,143,439,9,0.45,433,144
196,16,143,439,10,0.5,433,144
196,16,143,439,11,0.55,433,144
196,16,143,439,12,0.6,433,144
196,16,143,439,13,0.65,433,144
197,40,153,528,0,0.0,366.157000065,122.157000065
197,40,153,528,1,0.05,375.511809598,123.382801654
197,40,153,528,2,0.1,406.414865212,134.866619132
197,40,153,528,3,0.15,459.281898365,150.656968773
197,40,153,528,4,0.2,505.447277244,158.834407313
197,40,153,528,5,0.25,524.286023391,165.25376756
197,40,153,528,6,0.3,529,169
197,40,153,528,7,0.35,529,169
197,40,153,528,8,0.4,529,169
197,40,153,528,9,0.45,529,169
197,40,153,528,10,0.5,529,169
198,47,232,269,0,0.0,526.815000057,190.815000057
198,47,232,269,1,0.05,526.015000057,190.815000057
198,47,232,269,2,0.1,525.215000057,190.815000057
198,47,232,269,3,0.15,504.653643989,190.815000057
198,47,232,269,4,0.2,446.252613493,192.815000057
198,47,232,269,5,0.25,381.815000057,194.815000057
198,47,232,269,6,0.3,357.202096286,195.815000057
198,47,232,269,7,0.35,356.5171249,197.852234452
198,47,232,269,8,0.4,354.389464915,198.11819195
198,47,232,269,9,0.45,352.261804931,198.384149448
198,47,232,269,10,0.5,350.134144946,198.650106946
198,47,232,269,11,0.55,342.07305857,200.653711372
198,47,232,269,12,0.6,325.460154798,203.266615144
198,47,232,269,13,0.65,315.782739611,207.33113028
198,47,232,269,14,0.7,306.718224871,210.234355094
198,47,232,269,15,0.75,302.815000057,210.87951172
198,47,232,269,16,0.8,301.524681347,213.460159412
198,47,232,269,17,0.85,300.815000057,215.0408076
198,47,232,269,18,0.9,298.298869834,216.653710132
198,47,232,269,19,0.95,296.815000057,218.718221795
198,47,232,269,20,1.0,298,221
198,47,232,269,21,1.05,298,221
198,47,232,269,22,1.1,298,221
198,47,232,269,23,1.15,298,221
198,47,232,269,24,1.2,298,221
199,30,202,188,0,0.0,463.907999992,215.907999992
199,30,202,188,1,0.05,461.527046242,215.907999992
199,30,202,188,2,0.1,451.166088177,215.907999992
199,30,202,188,3,0.15,429.391823623,215.907999992
199,30,202,188,4,0.2,395.359631999,210.037037708
199,30,202,188,5,0.25,345.907999992,199.907999992
199,30,202,188,6,0.3,294.64992456,197.907999992
199,30,202,188,7,0.35,266.133816963,198.295091507
199,30,202,188,8,0.4,262.907999992,201.520908478
199,30,202,188,9,0.45,261.260937704,202.143294605
199,30,202,188,10,0.5,259.389280313,202.410674232
199,30,202,188,11,0.55,257.517622921,202.67805386
199,30,202,188,12,0.6,254.778962276,202.907999992
199,30,202,188,13,0.65,243.595480714,202.907999992
199,30,202,188,14,0.7,229.875739546,202.907999992
199,30,202,188,15,0.75,217.682209171,202.907999992
199,30,202,188,16,0.8,208.408001483,202.907999992
199,30,202,188,17,0.85,202.004769819,202.682192449
199,30,202,188,18,0.9,197.230579844,201.907999992
199,30,202,188,19,0.95,195.019117495,201.907999992
199,30,202,188,20,1.0,193,203
199,30,202,188,21,1.05,193,203
199,30,202,188,22,1.1,193,203
199,30,202,188,23,1.15,193,203
199,30,202,188,24,1.2,193,203
200,49,296,571,0,0.0,478.156999826,142.156999826
200,49,296,571,1,0.05,478.963454069,142.963454069
200,49,296,571,2,0.1,485.640901905,155.447376145
200,49,296,571,3,0.15,518.532105998,202.657141388
200,49,296,571,4,0.2,554.060346901,251.834582426
200,49,296,571,5,0.25,578.382842748,286.415106022
200,49,296,571,6,0.3,585.156999826,295.407008395
200,49,296,571,7,0.35,586,297
200,49,296,571,8,0.4,586,297
200,49,296,571,9,0.45,586,297
200,49,296,571,10,0.5,586,297
200,49,296,571,11,0.55,586,297
201,14,154,169,0,0.0,353.877000093,331.877000093
201,14,154,169,1,0.05,352.677000093,330.277000093
201,14,154,169,2,0.1,351.477000093,328.677000093
201,14,154,169,3,0.15,337.167383408,314.167383408
201,14,154,169,4,0.2,292.425401927,271.586690612
201,14,154,169,5,0.25,234.877000093,222.877000093
201,14,154,169,6,0.3,201.231884999,193.070587382
201,14,154,169,7,0.35,180.747996763,178.909271307
201,14,154,169,8,0.4,166.231863811,170.038311851
201,14,154,169,9,0.45,154.780224908,154.36086987
201,14,154,169,10,0.5,148.877000093,146.877000093
201,14,154,169,11,0.55,148.264099299,145.877000093
201,14,154,169,12,0.6,148.051311906,145.877000093
201,14,154,169,13,0.65,148.280669772,145.877000093
201,14,154,169,14,0.7,148.510027638,145.877000093
201,14,154,169,15,0.75,148.739385505,145.877000093
201,14,154,169,16,0.8,150.126999348,145.877000093
201,14,154,169,17,0.85,152.989904299,145.877000093
201,14,154,169,18,0.9,153.796355441,145.877000093
201,14,154,169,19,0.95,156,147
201,14,154,169,20,1.0,156,147
201,14,154,169,21,1.05,156,147
201,14,154,169,22,1.1,156,147
201,14,154,169,23,1.15,156,147
202,25,374,411,0,0.0,181.782999992,372.782999992
202,25,374,411,1,0.05,182.320633398,372.782999992
202,25,374,411,2,0.1,184.532966092,373.001745755
202,25,374,411,3,0.15,199.653928436,373.782999992
202,25,374,411,4,0.2,241.782906163,373.782999992
202,25,374,411,5,0.25,304.189219724,377.845495336
202,25,374,411,6,0.3,317.218776789,379.782999992
202,25,374,411,7,0.35,318.365566121,379.782999992
202,25,374,411,8,0.4,319.512355453,379.782999992
202,25,374,411,9,0.45,320.659144785,379.782999992
202,25,374,411,10,0.5,322.073300244,379.782999992
202,25,374,411,11,0.55,342.395819262,379.782999992
202,25,374,411,12,0.6,366.170023826,379.782999992
202,25,374,411,13,0.65,383.65392536,379.782999992
202,25,374,411,14,0.7,392.68622173,379.782999992
202,25,374,411,15,0.75,394.417614672,379.782999992
202,25,374,411,16,0.8,395.379152287,379.782999992
202,25,374,411,17,0.85,396.340689902,379.782999992
202,25,374,411,18,0.9,398.470487513,379.782999992
202,25,374,411,19,0.95,401,381
202,25,374,411,20,1.0,401,381
202,25,374,411,21,1.05,401,381
202,25,374,411,22,1.1,401,381
202,25,374,411,23,1.15,401,381
203,47,245,562,0,0.0,240.846000195,142.846000195
203,47,245,562,1,0.05,240.846000195,143.639651445
203,47,245,562,2,0.1,246.362095039,145.813728981
203,47,245,562,3,0.15,273.781409042,152.265344316
203,47,245,562,4,0.2,336.00727196,170.104058707
203,47,245,562,5,0.25,376.846000195,183.846000195
203,47,245,562,6,0.3,379.268449531,184.049207243
203,47,245,562,7,0.35,383.011764313,184.583966497
203,47,245,562,8,0.4,386.755079096,185.118725752
203,47,245,562,9,0.45,390.498393878,185.653485007
203,47,245,562,10,0.5,426.846000195,193.846000195
203,47,245,562,11,0.55,485.200734356,215.039512111
203,47,245,562,12,0.6,523.007222439,228.975008139
203,47,245,562,13,0.65,537.095984548,234.470992371
203,47,245,562,14,0.7,539,237
203,47,245,562,15,0.75,539,237
203,47,245,562,16,0.8,539,237
203,47,245,562,17,0.85,539,237
203,47,245,562,18,0.9,539,237
204,27,323,409,0,0.0,124.501999855,388.501999855
204,27,323,409,1,0.05,126.101999855,388.501999855
204,27,323,409,2,0.1,127.701999855,388.501999855
204,27,323,409,3,0.15,140.598813496,388.501999855
204,27,323,409,4,0.2,188.986132016,380.114809797
204,27,323,409,5,0.25,260.752204746,351.095683265
204,27,323,409,6,0.3,311.760169564,337.88909137
204,27,323,409,7,0.35,344.534283374,337.501999855
204,27,323,409,8,0.4,361.566535633,335.824577225
204,27,323,409,9,0.45,374.695594884,332.405202341
204,27,323,409,10,0.5,384.631052953,328.501999855
204,27,323,409,11,0.55,390.437492806,327.856835538
204,27,323,409,12,0.6,393.727809135,327.501999855
204,27,323,409,13,0.65,394.921357125,327.501999855
204,27,323,409,14,0.7,397,329
204,27,323,409,15,0.75,397,329
204,27,323,409,16,0.8,397,329
204,27,323,409,17,0.85,397,329
204,27,323,409,18,0.9,397,329
205,22,364,547,0,0.0,472.157999992,271.157999992
205,22,364,547,1,0.05,479.720511727,285.501767594
205,22,364,547,2,0.1,491.706415669,305.287071548
205,22,364,547,3,0.15,503.803179691,323.835450905
205,22,364,547,4,0.2,509.783004276,332.595506418
205,22,364,547,5,0.25,514.157999992,340.157999992
205,22,364,547,6,0.3,518.383807536,346.383807536
205,22,364,547,7,0.35,522.376751576,350.376751576
205,22,364,547,8,0.4,527.190271206,353.57736272
205,22,364,547,9,0.45,534.51284029,358.254775178
205,22,364,547,10,0.5,545.314275604,365.283020481
205,22,364,547,11,0.55,550.770903764,369.770903764
205,22,364,547,12,0.6,551.157999992,369.749397947
205,22,364,547,13,0.65,551.157999992,369.211763163
205,22,364,547,14,0.7,552,370
205,22,364,547,15,0.75,552,370
205,22,364,547,16,0.8,552,370
205,22,364,547,17,0.85,552,370
205,22,364,547,18,0.9,552,370
206,14,186,406,0,0.0,487.845999956,149.845999956
206,14,186,406,1,0.05,487.845999956,150.652454199
206,14,186,406,2,0.1,483.7169284,154.620207795
206,14,186,406,3,0.15,467.587911772,160.265362684
206,14,186,406,4,0.2,453.329842939,162.684718962
206,14,186,406,5,0.25,443.845999956,166.845999956
206,14,186,406,6,0.3,436.781457529,170.071816927
206,14,186,406,7,0.35,430.394381396,174.297618516
206,14,186,406,8,0.4,428.033496417,175.845999956
206,14,186,406,9,0.45,424.168561945,179.104078465
206,14,186,406,10,0.5,416.781473407,182.94278978
206,14,186,406,11,0.55,413.595991388,186.47100424
206,14,186,406,12,0.6,411.620187699,187.458906085
206,14,186,406,13,0.65,410.007288641,187.845999956
206,14,186,406,14,0.7,411,189
206,14,186,406,15,0.75,411,189
206,14,186,406,16,0.8,411,189
206,14,186,406,17,0.85,411,189
206,14,186,406,18,0.9,411,189
207,33,236,237,0,0.0,274.157999992,166.157999992
207,33,236,237,1,0.05,269.396092491,171.713558744
207,33,236,237,2,0.1,256.254720598,196.577454862
207,33,236,237,3,0.15,238.512820293,230.44835939
207,33,236,237,4,0.2,235.157999992,243.545099198
207,33,236,237,5,0.25,235.157999992,245.157999992
207,33,236,237,6,0.3,236,250
207,33,236,237,7,0.35,236,250
207,33,236,237,8,0.4,236,250
207,33,236,237,9,0.45,236,250
207,33,236,237,10,0.5,236,250
208,34,372,470,0,0.0,514.063999891,254.063999891
208,34,372,470,1,0.05,514.063999891,259.709157882
208,34,372,470,2,0.1,510.676895972,270.418863609
208,34,372,470,3,0.15,505.838182921,288.160813532
208,34,372,470,4,0.2,499.967224706,309.515615374
208,34,372,470,5,0.25,492.063999891,331.063999891
208,34,372,470,6,0.3,485.999481033,345.580133835
208,34,372,470,7,0.35,480.838192348,352.515614978
208,34,372,470,8,0.4,479.251497749,354.063999891
208,34,372,470,9,0.45,475.80593478,358.74142004
208,34,372,470,10,0.5,473.063999891,362.096255723
208,34,372,470,11,0.55,474,364
208,34,372,470,12,0.6,474,364
208,34,372,470,13,0.65,474,364
208,34,372,470,14,0.7,474,364
208,34,372,470,15,0.75,474,364
209,37,285,513,0,0.0,139.751999855,203.751999855
209,37,285,513,1,0.05,142.590725311,206.977816826
209,37,285,513,2,0.1,157.252025187,214.283260938
209,37,285,513,3,0.15,206.84889502,227.816542282
209,37,285,513,4,0.2,257.59086345,241.945594884
209,37,285,513,5,0.25,282.783254977,248.751999855
209,37,285,513,6,0.3,283.751999855,248.995591053
209,37,285,513,7,0.35,283.751999855,249.636617109
209,37,285,513,8,0.4,283.751999855,250.277643165
209,37,285,513,9,0.45,288.364954387,251.171359358
209,37,285,513,10,0.5,318.558743227,254.106895874
209,37,285,513,11,0.55,390.816600733,267.332657123
209,37,285,513,12,0.6,423.235901934,274.429427695
209,37,285,513,13,0.65,441.816535633,280.106845114
209,37,285,513,14,0.7,450.558460201,282.751999855
209,37,285,513,15,0.75,457.945579502,282.78426313
209,37,285,513,16,0.8,466.97782144,283.751999855
209,37,285,513,17,0.85,478.300390524,284.751999855
209,37,285,513,18,0.9,489.502009541,286.439502276
209,37,285,513,19,0.95,494.977808267,286.751999855
209,37,285,513,20,1.0,497,288
209,37,285,513,21,1.05,497,288
209,37,285,513,22,1.1,497,288
209,37,285,513,23,1.15,497,288
209,37,285,513,24,1.2,497,288
210,30,265,177,0,0.0,518.063999891,129.063999891
210,30,265,177,1,0.05,514.340590196,131.723578245
210,30,265,177,2,0.1,508.934928335,135.031759689
210,30,265,177,3,0.15,466.999375941,147.128542318
210,30,265,177,4,0.2,385.709147291,164.354325449
210,30,265,177,5,0.25,314.063999892,180.063999891
210,30,265,177,6,0.3,267.193020688,189.515614978
210,30,265,177,7,0.35,237.580097813,196.967237011
210,30,265,177,8,0.4,216.876446806,206.564028203
210,30,265,177,9,0.45,205.225289817,213.483354928
210,30,265,177,10,0.5,199.902683519,219.289842813
210,30,265,177,11,0.55,194.439000264,228.563998401
210,30,265,177,12,0.6,190.612381332,238.87047413
210,30,265,177,13,0.65,188.225288576,250.934979095
210,30,265,177,14,0.7,187.188993558,254.376509391
210,30,265,177,15,0.75,185.063999891,258.074754344
210,30,265,177,16,0.8,185.063999891,258.612387749
210,30,265,177,17,0.85,186,260
210,30,265,177,18,0.9,186,260
210,30,265,177,19,0.95,186,260
210,30,265,177,20,1.0,186,260
210,30,265,177,21,1.05,186,260
211,51,135,166,0,0.0,304.126999855,102.126999855
211,51,135,166,1,0.05,303.333348605,102.126999855
211,51,135,166,2,0.1,294.449512622,104.481863572
211,51,135,166,3,0.15,262.191460759,114.965725311
211,51,135,166,4,0.2,211.159214156,129.675396677
211,51,135,166,5,0.25,187.126999856,132.126999855
211,51,135,166,6,0.3,185.825410775,132.126999855
211,51,135,166,7,0.35,186,133
211,51,135,166,8,0.4,186,133
211,51,135,166,9,0.45,186,133
211,51,135,166,10,0.5,186,133
211,51,135,166,11,0.55,186,133
212,25,204,284,0,0.0,477.877000093,354.877000093
212,25,204,284,1,0.05,475.03829771,351.651198505
212,25,204,284,2,0.1,470.522179793,348.71572555
212,25,204,284,3,0.15,457.61896773,340.651207932
212,25,204,284,4,0.2,422.393204795,319.84477835
212,25,204,284,5,0.25,373.877000093,288.877000093
212,25,204,284,6,0.3,346.457686588,265.909289766
212,25,204,284,7,0.35,335.877000093,254.651198505
212,25,204,284,8,0.4,335.758279018,253.758279018
212,25,204,284,9,0.45,335.529968621,253.529968621
212,25,204,284,10,0.5,335.301658224,253.301658224
212,25,204,284,11,0.55,335.073347827,253.073347827
212,25,204,284,12,0.6,332.844785793,250.844785793
212,25,204,284,13,0.65,318.328609424,233.812479201
212,25,204,284,14,0.7,309.564512946,228.002008662
212,25,204,284,15,0.75,306.651209272,225.747976767
212,25,204,284,16,0.8,297.296362673,219.941522028
212,25,204,284,17,0.85,292.377001584,213.627000839
212,25,204,284,18,0.9,289.199579945,210.36086987
212,25,204,284,19,0.95,287.425389225,207.425389225
212,25,204,284,20,1.0,288,208
212,25,204,284,21,1.05,288,208
212,25,204,284,22,1.1,288,208
212,25,204,284,23,1.15,288,208
212,25,204,284,24,1.2,288,208
213,44,208,312,0,0.0,496.96999979,357.96999979
213,44,208,312,1,0.05,494.819460656,354.744191089
213,44,208,312,2,0.1,489.582860592,348.582860592
213,44,208,312,3,0.15,450.344879463,315.844907775
213,44,208,312,4,0.2,403.034338681,278.647293212
213,44,208,312,5,0.25,363.356997575,247.453787398
213,44,208,312,6,0.3,336.219939812,225.719956949
213,44,208,312,7,0.35,311.163525551,208.389334831
213,44,208,312,8,0.4,296.582886642,197.937731901
213,44,208,312,9,0.45,291.094993457,192.532496624
213,44,208,312,10,0.5,288.96999979,191.97534827
213,44,208,312,11,0.55,288.96999979,192.242727897
213,44,208,312,12,0.6,288.96999979,192.510107525
213,44,208,312,13,0.65,288.96999979,192.777487152
213,44,208,312,14,0.7,290,194
213,44,208,312,15,0.75,290,194
213,44,208,312,16,0.8,290,194
213,44,208,312,17,0.85,290,194
213,44,208,312,18,0.9,290,194
214,30,358,355,0,0.0,268.907999992,212.907999992
214,30,358,355,1,0.05,269.507999992,213.507999992
214,30,358,355,2,0.1,270.107999992,214.107999992
214,30,358,355,3,0.15,270.707999992,214.707999992
214,30,358,355,4,0.2,271.307999992,215.307999992
214,30,358,355,5,0.25,271.907999992,215.907999992
214,30,358,355,6,0.3,283.87571032,235.940214293
214,30,358,355,7,0.35,300.314267408,259.533018991
214,30,358,355,8,0.4,313.746688234,275.359584315
214,30,358,355,9,0.45,320.32735503,282.746710067
214,30,358,355,10,0.5,325.970495336,288.032990679
214,30,358,355,11,0.55,330.35960317,296.811206348
214,30,358,355,12,0.6,335.585422622,305.714460338
214,30,358,355,13,0.65,338.746710067,315.26284029
214,30,358,355,14,0.7,341.907999992,326.166065104
214,30,358,355,15,0.75,342.940255824,333.004767487
214,30,358,355,16,0.8,343.907999992,338.488637413
214,30,358,355,17,0.85,344.527046242,341.765138741
214,30,358,355,18,0.9,346.585420141,343.746710067
214,30,358,355,19,0.95,347.359610861,346.359610861
214,30,358,355,20,1.0,349,348
214,30,358,355,21,1.05,349,348
214,30,358,355,22,1.1,349,348
214,30,358,355,23,1.15,349,348
214,30,358,355,24,1.2,349,348
215,27,102,395,0,0.0,553.814999819,130.814999819
215,27,102,395,1,0.05,552.363373766,131.814999819
215,27,102,395,2,0.1,546.492376303,131.814999819
215,27,102,395,3,0.15,515.040735265,126.976274362
215,27,102,395,4,0.2,474.105230008,110.395610941
215,27,102,395,5,0.25,430.814999819,99.8149998188
215,27,102,395,6,0.3,408.976274362,96.8149998188
215,27,102,395,7,0.35,407,98
215,27,102,395,8,0.4,407,98
215,27,102,395,9,0.45,407,98
215,27,102,395,10,0.5,407,98
215,27,102,395,11,0.55,407,98
216,49,314,255,0,0.0,546.81400013,167.81400013
216,49,314,255,1,0.05,542.378518851,171.846255837
216,49,314,255,2,0.1,537.943037573,175.878511545
216,49,314,255,3,0.15,519.564078361,190.813937545
216,49,314,255,4,0.2,439.039798642,239.362390799
216,49,314,255,5,0.25,383.297906824,257.910767625
216,49,314,255,6,0.3,352.814009071,263.938998267
216,49,314,255,7,0.35,329.201079438,268.81400013
216,49,314,255,8,0.4,307.588189312,270.491420278
216,49,314,255,9,0.45,290.189006277,276.126497056
216,49,314,255,10,0.5,279.781744298,280.846255961
216,49,314,255,11,0.55,278.168838294,283.104323802
216,49,314,255,12,0.6,275.81400311,286.563997894
216,49,314,255,13,0.65,271.975290055,291.330130353
216,49,314,255,14,0.7,270.81400013,292.962935361
216,49,314,255,15,0.75,270.81400013,293.494851032
216,49,314,255,16,0.8,272,295
216,49,314,255,17,0.85,272,295
216,49,314,255,18,0.9,272,295
216,49,314,255,19,0.95,272,295
216,49,314,255,20,1.0,272,295
217,40,325,373,0,0.0,321.032000065,107.032000065
217,40,325,373,1,0.05,321.032000065,109.720173982
217,40,325,373,2,0.1,321.032000065,115.19330567
217,40,325,373,3,0.15,321.032000065,152.844570753
217,40,325,373,4,0.2,325.548130288,210.548136441
217,40,325,373,5,0.25,332.064255896,241.290046718
217,40,325,373,6,0.3,333.032000065,251.531998575
